FMTNAME,START,END,LABEL,LENGTH,TYPE,HLO
X1009F,1,1,1: Very High Confidence,32,N,
X1009F,2,2,2: High Confidence,32,N,
X1009F,3,3,3: Moderate Confidence,32,N,
X1009F,4,4,4: Low Confidence,32,N,
X1009F,5,5,5: Very Low Confidence or no con,32,N,
X1009F,6,6,6: No sexual activity,32,N,
X100F,.,.Z,XSPECF5.,12,N,F
X100F,LOW,0,XSPECF5.,12,N,LF
X100F,1,1,1: In-person,12,N,
X100F,2,2,2: Telephone,12,N,
X100F,3,3,3: Mixed,12,N,
X1010F,.,.Z,XSPECF5.,28,N,F
X1010F,LOW,0,XSPECF5.,28,N,LF
X1010F,1,1,1: Very High Confidence,28,N,
X1010F,2,2,2: High Confidence,28,N,
X1010F,3,3,3: Moderate Confidence,28,N,
X1010F,4,4,4: Low Confidence,28,N,
X1010F,5,5,5: Very Low or No Confidence,28,N,
X1011F,.,.Z,XSPECF5.,28,N,F
X1011F,LOW,0,XSPECF5.,28,N,LF
X1011F,1,1,1: Very High Confidence,28,N,
X1011F,2,2,2: High Confidence,28,N,
X1011F,3,3,3: Moderate Confidence,28,N,
X1011F,4,4,4: Low Confidence,28,N,
X1011F,5,5,5: Very Low or no confidence,28,N,
X1011F,6,6,6: No sexual activity,28,N,
X1012F,.,.Z,XSPECF5.,26,N,F
X1012F,LOW,0,XSPECF5.,26,N,LF
X1012F,1,1,1: Very High,26,N,
X1012F,2,2,2: High,26,N,
X1012F,3,3,3: Moderate,26,N,
X1012F,4,4,4: Low,26,N,
X1012F,5,5,5: Very Low or none at all,26,N,
X1013F,.,.Z,XSPECF5.,32,N,F
X1013F,LOW,0,XSPECF5.,32,N,LF
X1013F,1,1,1: Very High,32,N,
X1013F,2,2,2: High,32,N,
X1013F,3,3,3: Moderate,32,N,
X1013F,4,4,4: Low,32,N,
X1013F,5,5,5: Very low or None at All,32,N,
X1013F,6,6,6: Did not attempt vaginal penet,32,N,
X1013F,7,7,7: Did not attempt vaginal penet,32,N,
X1013F,8,8,8: No sexual activity,32,N,
X1014F,.,.Z,XSPECF5.,32,N,F
X1014F,LOW,0,XSPECF5.,32,N,LF
X1014F,1,1,1: Very High,32,N,
X1014F,2,2,2: Most times(more than half the,32,N,
X1014F,3,3,3: Sometimes(about half the time,32,N,
X1014F,4,4,4: A few times(less than half th,32,N,
X1014F,6,6,6: Did not attempt vaginal penet,32,N,
X1014F,7,7,7: Did not attempt vaginal penet,32,N,
X1015F,.,.Z,XSPECF5.,11,N,F
X1015F,LOW,0,XSPECF5.,11,N,LF
X1015F,1,1,1: Very Low,11,N,
X1015F,2,2,2: Low,11,N,
X1015F,3,3,3: Moderate,11,N,
X1015F,4,4,4: High,11,N,
X1015F,5,5,5: Very Low,11,N,
X1016F,.,.Z,XSPECF5.,32,N,F
X1016F,LOW,0,XSPECF5.,32,N,LF
X1016F,1,1,1: Very Satisfied,32,N,
X1016F,2,2,2: Moderately Satisfied,32,N,
X1016F,3,3,3: About equally satisfied and d,32,N,
X1016F,4,4,4: Moderately Dissatisfied,32,N,
X1016F,5,5,5: Very Dissatisfied,32,N,
X1017F,.,.Z,XSPECF5.,32,N,F
X1017F,LOW,0,XSPECF5.,32,N,LF
X1017F,1,1,1: Very Satisfied,32,N,
X1017F,2,2,2: Moderately Satisfied,32,N,
X1017F,3,3,3: About equally satisfied and d,32,N,
X1017F,4,4,4: Moderately Dissatisfied,32,N,
X1017F,5,5,5: Very Dissatisfied,32,N,
X1017F,6,6,6: No sexual activity,32,N,
X1018F,.,.Z,XSPECF5.,32,N,F
X1018F,LOW,0,XSPECF5.,32,N,LF
X1018F,1,1,1: Very Satisfied,32,N,
X1018F,2,2,2: Moderately Satisfied,32,N,
X1018F,3,3,3: About equally satisfied and d,32,N,
X1018F,4,4,4: Moderately Dissatisfied,32,N,
X1018F,5,5,5: Very Dissatisfied,32,N,
X1018F,6,6,6: No sexual activity with a par,32,N,
X1019F,.,.Z,XSPECF5.,32,N,F
X1019F,LOW,0,XSPECF5.,32,N,LF
X1019F,1,1,1: Very Satisfied,32,N,
X1019F,2,2,2: Moderately Satisfied,32,N,
X1019F,3,3,3: About equally satisfied and d,32,N,
X1019F,4,4,4: Moderately dissatisfied,32,N,
X1019F,5,5,5: Very dissatisfied,32,N,
X101F,.,.Z,XSPECF5.,14,N,F
X101F,LOW,0,XSPECF5.,14,N,LF
X101F,1,1,1: Increased,14,N,
X101F,2,2,2: Decreased,14,N,
X101F,3,3,3: Not changed,14,N,
X1020F,.,.Z,XSPECF5.,32,N,F
X1020F,LOW,0,XSPECF5.,32,N,LF
X1020F,1,1,1: Very Satisfied,32,N,
X1020F,2,2,2: Moderately Satisfied,32,N,
X1020F,3,3,3: About equally satisfied and d,32,N,
X1020F,4,4,4: Moderately dissatisfied,32,N,
X1020F,5,5,5: Very dissatisfied,32,N,
X1020F,6,6,6: No sexual activity with a par,32,N,
X1021F,.,.Z,XSPECF5.,28,N,F
X1021F,LOW,0,XSPECF5.,28,N,LF
X1021F,1,1,1: Very high confidence,28,N,
X1021F,2,2,2: High confidence,28,N,
X1021F,3,3,3: Moderate confidence,28,N,
X1021F,4,4,4: Low confidence,28,N,
X1021F,5,5,5: Very low or no confidence,28,N,
X1022F,.,.Z,XSPECF5.,26,N,F
X1022F,LOW,0,XSPECF5.,26,N,LF
X1022F,1,1,1: Very high,26,N,
X1022F,2,2,2: High,26,N,
X1022F,3,3,3: Moderate,26,N,
X1022F,4,4,4: Low,26,N,
X1022F,5,5,5: Very low or none at all,26,N,
X1023F,.,.Z,XSPECF5.,12,N,F
X1023F,LOW,0,XSPECF5.,12,N,LF
X1023F,1,1,1: Very low,12,N,
X1023F,2,2,2: Low,12,N,
X1023F,3,3,3: Moderate,12,N,
X1023F,4,4,4: High,12,N,
X1023F,5,5,5: Very High,12,N,
X1024F,.,.Z,XSPECF5.,12,N,F
X1024F,LOW,0,XSPECF5.,12,N,LF
X1024F,1,1,1: Very low,12,N,
X1024F,2,2,2: Low,12,N,
X1024F,3,3,3: Moderate,12,N,
X1024F,4,4,4: High,12,N,
X1024F,5,5,5: Very high,12,N,
X1025F,.,.Z,XSPECF5.,32,N,F
X1025F,LOW,0,XSPECF5.,32,N,LF
X1025F,1,1,1: Very satisfied,32,N,
X1025F,2,2,2:  Moderately satisfied,32,N,
X1025F,3,3,3: About equally satisfied and d,32,N,
X1025F,4,4,4: Moderately dissatisfied,32,N,
X1025F,5,5,5: Very dissatisfied,32,N,
X1026F,.,.Z,XSPECF5.,32,N,F
X1026F,LOW,0,XSPECF5.,32,N,LF
X1026F,1,1,1: Very satisfied,32,N,
X1026F,2,2,2: Moderately satisfied,32,N,
X1026F,3,3,3: About equally satisfied and d,32,N,
X1026F,4,4,4: Moderately dissatisfied,32,N,
X1026F,5,5,5: Very dissatisfied,32,N,
X1026F,6,6,6: No sexual activity with a par,32,N,
X1027F,.,.Z,XSPECF5.,9,N,F
X1027F,LOW,0,XSPECF5.,9,N,LF
X1027F,1,1,1: Weeks,9,N,
X1027F,2,2,2: Months,9,N,
X1028F,.,.Z,XSPECF5.,32,N,F
X1028F,LOW,0,XSPECF5.,32,N,LF
X1028F,1,1,1: Working for pay,32,N,
X1028F,2,2,2: Unemployed and looking for wo,32,N,
X1028F,3,3,3: Temporarily laid off; On sick,32,N,
X1028F,4,4,4: Disabled,32,N,
X1028F,5,5,5: Retired,32,N,
X1028F,6,6,6: Homemaker,32,N,
X1028F,7,7,7: Full-Time Student,32,N,
X1028F,99,99,99: Other (INCLUDING VOLUNTEER),32,N,
X1029F,.,.Z,XSPECF5.,32,N,F
X1029F,LOW,0,XSPECF5.,32,N,LF
X1029F,1,1,1: Working for pay,32,N,
X1029F,2,2,2: Unemployed/looking for work,32,N,
X1029F,3,3,"3: Temporarily laid off, sick/ot",32,N,
X1029F,4,4,4: Disabled,32,N,
X1029F,5,5,5: Retired,32,N,
X1029F,6,6,6: Homemaker,32,N,
X1029F,7,7,7: Full time student,32,N,
X1029F,99,99,99: Other,32,N,
X102F,.,.Z,XSPECF5.,8,N,F
X102F,LOW,0,XSPECF5.,8,N,LF
X102F,1,1,1: Lbs,8,N,
X102F,2,2,2: Kgs,8,N,
X1030F,.,.Z,XSPECF5.,8,N,F
X1030F,LOW,0,XSPECF5.,8,N,LF
X1030F,1,1,1: YES,8,N,
X1030F,2,2,2: NO,8,N,
X1031F,.,.Z,XSPECF5.,8,N,SF
X1031F,LOW,0,XSPECF5.,8,N,SLF
X1031F,-8,-8,-8: DK,8,N,S
X1031F,1,1,1: YES,8,N,S
X1031F,2,2,2: NO,8,N,S
X1032F,.,.Z,XSPECF5.,32,N,F
X1032F,LOW,0,XSPECF5.,32,N,LF
X1032F,1,1,"1: Yes, computer at home",32,N,
X1032F,2,2,"2: No computer at home, but acce",32,N,
X1032F,3,3,3: No computer at home and no ac,32,N,
X1033F,.,.Z,XSPECF5.,15,N,F
X1033F,LOW,0,XSPECF5.,15,N,LF
X1033F,1,1,"1: Yes, current",15,N,
X1033F,2,2,"2: Yes, past",15,N,
X1033F,3,3,3: No,15,N,
X1034F,.,.Z,XSPECF5.,25,N,F
X1034F,LOW,0,XSPECF5.,25,N,LF
X1034F,1,1,"1: Yes, limited a lot",25,N,
X1034F,2,2,"2: Yes, limited a little",25,N,
X1034F,3,3,"3: No, not limited at all",25,N,
X1035F,.,.Z,XSPECF5.,15,N,F
X1035F,LOW,0,XSPECF5.,15,N,LF
X1035F,1,1,"1: Yes, past",15,N,
X1035F,2,2,"2: Yes, current",15,N,
X1035F,3,3,3: No,15,N,
X1036F,.,.Z,XSPECF5.,31,N,F
X1036F,LOW,0,XSPECF5.,31,N,LF
X1036F,1,1,"1: Yes, shortly before a period",31,N,
X1036F,2,2,"2: Yes, shortfly after a period",31,N,
X1036F,3,3,"3: Yes, at mid-cycle",31,N,
X1036F,4,4,"4: Yes, during a period",31,N,
X1036F,5,5,"5: Or not, not at the same time",31,N,
X1037F,.,.Z,XSPECF5.,14,N,F
X1037F,LOW,0,XSPECF5.,14,N,LF
X1037F,1,1,"1: Yes,Current",14,N,
X1037F,2,2,"2: Yes,Past",14,N,
X1037F,3,3,3: No,14,N,
X1038F,.,.Z,XSPECF5.,32,N,F
X1038F,LOW,0,XSPECF5.,32,N,LF
X1038F,1,1,"1: Yes,shortly before a period",32,N,
X1038F,2,2,"2: Yes, shortly after a period",32,N,
X1038F,3,3,"3: Yes, at mid cycle",32,N,
X1038F,4,4,"4: Yes, during a period",32,N,
X1038F,5,5,"5: No, not at the same time in y",32,N,
X1039F,.,.Z,XSPECF5.,8,N,SF
X1039F,LOW,0,XSPECF5.,8,N,SLF
X1039F,0,0,0: No,8,N,S
X1039F,1,1,1: Yes,8,N,S
X103F,.,.Z,XSPECF5.,8,N,F
X103F,LOW,0,XSPECF5.,8,N,LF
X103F,1,1,1: Left,8,N,
X103F,2,2,2: Right,8,N,
X1040F,.,.Z,XSPECF5.,8,N,F
X1040F,LOW,0,XSPECF5.,8,N,LF
X1040F,1,1,1: Yes,8,N,
X1040F,2,2,2: No,8,N,
X1041F,.,.Z,XSPECF5.,11,N,SF
X1041F,LOW,0,XSPECF5.,11,N,SLF
X1041F,-8,-8,-8: DK,11,N,S
X1041F,-7,-7,-7: REFUSED,11,N,S
X1041F,1,1,1: Yes,11,N,S
X1041F,2,2,2: No,11,N,S
X1042F,.,.Z,XSPECF5.,14,N,SF
X1042F,LOW,0,XSPECF5.,14,N,SLF
X1042F,-8,-8,-8: DON'T KNOW,14,N,S
X1042F,-7,-7,-7: REFUSED,14,N,S
X1042F,1,1,1: Yes,14,N,S
X1042F,2,2,2: No,14,N,S
X1043F,.,.Z,XSPECF5.,14,N,SF
X1043F,LOW,0,XSPECF5.,14,N,SLF
X1043F,-8,-8,-8: Don't Know,14,N,S
X1043F,-7,-7,-7: REFUSED,14,N,S
X1043F,1,1,1: Yes,14,N,S
X1043F,2,2,2: No,14,N,S
X1044F,.,.Z,XSPECF5.,13,N,SF
X1044F,LOW,0,XSPECF5.,13,N,SLF
X1044F,-8,-8,-8: Dont Know,13,N,S
X1044F,-7,-7,-7: Refused,13,N,S
X1044F,1,1,1: Yes,13,N,S
X1044F,2,2,2: No,13,N,S
X1045F,.,.Z,XSPECF5.,8,N,SF
X1045F,LOW,0,XSPECF5.,8,N,SLF
X1045F,-8,-8,-8: DK,8,N,S
X1045F,1,1,1: Yes,8,N,S
X1045F,2,2,2: No,8,N,S
X1046F,.,.Z,XSPECF5.,8,N,SF
X1046F,LOW,0,XSPECF5.,8,N,SLF
X1046F,-8,-8,-8: Don,8,N,S
X1046F,1,1,1: Yes,8,N,S
X1046F,2,2,2: No,8,N,S
X1047F,.,.Z,XSPECF5.,14,N,SF
X1047F,LOW,0,XSPECF5.,14,N,SLF
X1047F,-8,-8,-8: Don't Know,14,N,S
X1047F,1,1,1: Yes,14,N,S
X1047F,2,2,2: No,14,N,S
X1048F,.,.Z,XSPECF5.,15,N,F
X1048F,LOW,0,XSPECF5.,15,N,LF
X1048F,1,1,1: Yes,15,N,
X1048F,2,2,2: No,15,N,
X1048F,3,3,3: Wrong number,15,N,
X1049F,.,.Z,XSPECF5.,16,N,F
X1049F,LOW,0,XSPECF5.,16,N,LF
X1049F,1,1,1: Your employer,16,N,
X1049F,2,2,2: Medicaid,16,N,
X1049F,3,3,3: Medicare,16,N,
X1049F,4,4,4: Yourself,16,N,
X104F,.,.Z,XSPECF5.,21,N,SF
X104F,LOW,0,XSPECF5.,21,N,SLF
X104F,-8,-8,-8: DON'T KNOW,21,N,S
X104F,-7,-7,-7: REFUSED,21,N,S
X104F,1,1,"1: Less than $5,000",21,N,S
X104F,2,2,"2: $5,000-$9,999",21,N,S
X104F,3,3,"3: $10,000-$19,999",21,N,S
X104F,4,4,"4: $20,000-$29,999",21,N,S
X104F,5,5,"5: $30,000-$39,999",21,N,S
X104F,6,6,"6: $40,000-$49,999",21,N,S
X104F,7,7,"7: $50,000-$59,999",21,N,S
X104F,8,8,"8: $60,000-$69,000",21,N,S
X104F,9,9,"9: $70,000-$79,999",21,N,S
X104F,10,10,"10: $80,000-$89,999",21,N,S
X104F,11,11,"11: $90,000-$99,999",21,N,S
X104F,12,12,"12: $100,000-$109,999",21,N,S
X104F,13,13,"13: $110,000-$119,999",21,N,S
X104F,14,14,"14: $120,000 or more",21,N,S
X1050F,.,.Z,XSPECF5.,15,N,F
X1050F,LOW,0,XSPECF5.,15,N,LF
X1050F,1,1,1: Zero,15,N,
X1050F,2,2,2: One,15,N,
X1050F,3,3,3: Two or three,15,N,
X1050F,4,4,4: Four or more,15,N,
X1051F,.,.Z,XSPECF5.,32,N,F
X1051F,LOW,0,XSPECF5.,32,N,LF
X1051F,1,1,1: using Both the Computer and t,32,N,
X1051F,2,2,2: using Paper forms Only,32,N,
X1051F,3,3,3: using Computer forms Only (wi,32,N,
X1051F,4,4,4: interview was prematurely ter,32,N,
X1051F,5,5,5: using Computer forms Only (no,32,N,
X1054F,.,.Z,XSPECF5.,8,N,F
X1054F,LOW,0,XSPECF5.,8,N,LF
X1055F,.,.Z,XSPECF5.,8,N,F
X1055F,LOW,0,XSPECF5.,8,N,LF
X1056F,.,.Z,XSPECF5.,32,N,SF
X1056F,LOW,0,XSPECF5.,32,N,SLF
X1056F,0,0,0: Did not attempt vaginal penet,32,N,S
X1056F,1,1,1: Almost always or always,32,N,S
X1056F,2,2,2: Most times,32,N,S
X1056F,3,3,3: Sometimes,32,N,S
X1056F,4,4,4: A few times,32,N,S
X1056F,5,5,5: Almost never or never,32,N,S
X1057F,.,.Z,XSPECF5.,32,N,SF
X1057F,LOW,0,XSPECF5.,32,N,SLF
X1057F,0,0,0: Did not attempt vaginal penet,32,N,S
X1057F,1,1,1: Very high,32,N,S
X1057F,2,2,2: Most times,32,N,S
X1057F,3,3,3: Sometimes,32,N,S
X1057F,4,4,4: A few times,32,N,S
X1057F,5,5,5: Almost never or never,32,N,S
X1058F,.,.Z,XSPECF5.,15,N,SF
X1058F,LOW,0,XSPECF5.,15,N,SLF
X1058F,0,0,0: NOT SELECTED,15,N,S
X1058F,1,1,1: SELECTED,15,N,S
X1059F,0,0,0: Never,15,N,
X1059F,1,1,1: Almost Never,15,N,
X1059F,2,2,2: Sometimes,15,N,
X1059F,3,3,3: Fairly Often,15,N,
X1059F,4,4,4: Very Often,15,N,
X105F,.,.Z,XSPECF5.,26,N,F
X105F,LOW,0,XSPECF5.,26,N,LF
X105F,1,1,1: Less than 1 hour,26,N,
X105F,2,2,2: 1 but less than 2 hours,26,N,
X105F,3,3,3: 2-4 hours,26,N,
X105F,4,4,4: More than 4 hours,26,N,
X1060F,.,.Z,XSPECF5.,23,N,SF
X1060F,LOW,0,XSPECF5.,23,N,SLF
X1060F,0,0,0: Never,23,N,S
X1060F,1,1,1: Seldom (1-2 days),23,N,S
X1060F,2,2,2: Sometimes (3-4 days),23,N,S
X1060F,3,3,3: Often (5-7 days),23,N,S
X1061F,0,0,0: Never,23,N,
X1061F,1,1,1: Seldom (1-2 days),23,N,
X1061F,2,2,2: Sometimes (3-4 days),23,N,
X1061F,3,3,3: Often (5-7 days),23,N,
X1062F,.,.Z,XSPECF5.,32,N,SF
X1062F,LOW,0,XSPECF5.,32,N,SLF
X1062F,0,0,0: No pain,32,N,S
X1062F,10,10,10: Pain as bad as you can imagi,32,N,S
X1063F,.,.Z,XSPECF5.,14,N,SF
X1063F,LOW,0,XSPECF5.,14,N,SLF
X1063F,0,0,0: Not Circled,14,N,S
X1063F,1,1,1: Circled,14,N,S
X1064F,.,.Z,XSPECF5.,32,N,SF
X1064F,LOW,0,XSPECF5.,32,N,SLF
X1064F,0,0,0: Not currently experiencing pe,32,N,S
X1064F,1,1,1: 1 -2,32,N,S
X1064F,2,2,2:  3 - 5,32,N,S
X1064F,3,3,3:  6 - 10,32,N,S
X1064F,4,4,4:  More than 10,32,N,S
X1065F,.,.Z,XSPECF5.,26,N,F
X1065F,LOW,0,XSPECF5.,26,N,LF
X1065F,1,1,1:  1 shot (1.5oz),26,N,
X1065F,2,2,2:  2-3 shots,26,N,
X1065F,3,3,3:  4-6 shots or a 1/2pint,26,N,
X1065F,4,4,4:  7-11 shots or a pint,26,N,
X1065F,5,5,5:  2 pints (32oz) or more,26,N,
X1066F,.,.Z,XSPECF5.,32,N,F
X1066F,LOW,0,XSPECF5.,32,N,LF
X1066F,1,1,1:  1-2 12oz serving(s),32,N,
X1066F,2,2,2:  3-5 12oz servings,32,N,
X1066F,3,3,3:  1-2 six packs (12oz bottles/,32,N,
X1066F,4,4,4:  2-3 six packs (12oz bottles/,32,N,
X1066F,5,5,5:  3+ six packs (12oz bottles/c,32,N,
X1067F,.,.Z,XSPECF5.,32,N,F
X1067F,LOW,0,XSPECF5.,32,N,LF
X1067F,1,1,1:  1-2 glasses (5oz),32,N,
X1067F,2,2,2:  1/2 carafe (12.5oz),32,N,
X1067F,3,3,3:  1 bottle,32,N,
X1067F,4,4,4:  2-4 bottles,32,N,
X1067F,5,5,5:  5 or more bottles of wine or,32,N,
X1068F,.,.Z,XSPECF5.,23,N,F
X1068F,LOW,0,XSPECF5.,23,N,LF
X1068F,1,1,1:  35 hrs or more/wk,23,N,
X1068F,2,2,2:  Less than 35 hrs/wk,23,N,
X1069F,.,.Z,XSPECF5.,15,N,F
X1069F,LOW,0,XSPECF5.,15,N,LF
X1069F,1,1,1:  <3 months,15,N,
X1069F,2,2,2:  3-6 months,15,N,
X1069F,3,3,3:  7-12 months,15,N,
X1069F,4,4,4:  1-5 years,15,N,
X1069F,5,5,5:  6+ years,15,N,
X106F,.,.Z,XSPECF5.,31,N,F
X106F,LOW,0,XSPECF5.,31,N,LF
X106F,1,1,1: Less than 3 months,31,N,
X106F,2,2,2: 3 to less than 6 months,31,N,
X106F,3,3,3: 6 to less than 12 months,31,N,
X106F,4,4,4: 1 years to less than 5 years,31,N,
X106F,5,5,5: 5 years or more,31,N,
X1070F,.,.Z,XSPECF5.,26,N,F
X1070F,LOW,0,XSPECF5.,26,N,LF
X1070F,1,1,1:  Drops or a little more,26,N,
X1070F,2,2,2:  Small splashes,26,N,
X1070F,3,3,3:  Or more,26,N,
X1071F,.,.Z,XSPECF5.,32,N,F
X1071F,LOW,0,XSPECF5.,32,N,LF
X1071F,1,1,1:  English,32,N,
X1071F,2,2,2:  English + Spanish simultaneo,32,N,
X1071F,3,3,3:  Spanish,32,N,
X1071F,99,99,99:  Or something else,32,N,
X1072F,.,.Z,XSPECF5.,30,N,F
X1072F,LOW,0,XSPECF5.,30,N,LF
X1072F,1,1,1:  Every day,30,N,
X1072F,2,2,2:  5-6 days a week,30,N,
X1072F,3,3,3:  3-4 days a week,30,N,
X1072F,4,4,4:  1-2 days a week,30,N,
X1072F,5,5,"5:  Or, less often than weekly",30,N,
X1073F,.,.Z,XSPECF5.,32,N,F
X1073F,LOW,0,XSPECF5.,32,N,LF
X1073F,1,1,1:  Has not sought treatment,32,N,
X1073F,2,2,2:  Sought and received treatmen,32,N,
X1073F,3,3,"3:  Sought, but did not receive",32,N,
X1074F,.,.Z,XSPECF5.,29,N,F
X1074F,LOW,0,XSPECF5.,29,N,LF
X1074F,1,1,1:  I do not have the symptom,29,N,
X1074F,2,2,2:  Rarely,29,N,
X1074F,3,3,3:  A few times,29,N,
X1074F,4,4,4:  Fairly often,29,N,
X1074F,5,5,5:  Usually,29,N,
X1074F,6,6,6:  Almost always,29,N,
X1075F,.,.Z,XSPECF5.,31,N,F
X1075F,LOW,0,XSPECF5.,31,N,LF
X1075F,1,1,1:  Less than 3 months,31,N,
X1075F,2,2,2:  3 to less than 6 months,31,N,
X1075F,3,3,3:  6 to less than 12 months,31,N,
X1075F,4,4,4:  1 year to less than 5 years,31,N,
X1075F,5,5,5:  5 years or more,31,N,
X1076F,.,.Z,XSPECF5.,32,N,F
X1076F,LOW,0,XSPECF5.,32,N,LF
X1076F,1,1,1:  Less than 5 hours a night,32,N,
X1076F,2,2,2:  Or more than 5 hours a night,32,N,
X1077F,.,.Z,XSPECF5.,31,N,F
X1077F,LOW,0,XSPECF5.,31,N,LF
X1077F,1,1,1:  Less than once per month,31,N,
X1077F,2,2,2:  One or more times per month,31,N,
X1077F,3,3,3:  One or more times per week,31,N,
X1077F,4,4,4:  Everyday,31,N,
X1078F,.,.Z,XSPECF5.,25,N,F
X1078F,LOW,0,XSPECF5.,25,N,LF
X1078F,1,1,1:  Married,25,N,
X1078F,2,2,2: Living with a partner,25,N,
X1078F,3,3,3:  Divorced/separated,25,N,
X1078F,4,4,4:  Widowed,25,N,
X1078F,5,5,"5:  Single, never married",25,N,
X1078F,99,99,99:  Other,25,N,
X1079F,.,.Z,XSPECF5.,32,N,F
X1079F,LOW,0,XSPECF5.,32,N,LF
X1079F,1,1,1:  No protection,32,N,
X1079F,2,2,"2:  Tissue, toilet paper, or pap",32,N,
X1079F,3,3,3:  Minipad or pantiliner,32,N,
X1079F,4,4,4:  Menstrual pad,32,N,
X1079F,5,5,"5:  Incontinence pad (Poise, Ser",32,N,
X1079F,6,6,6:  Incontinence diaper (Attends,32,N,
X1079F,7,7,7:  Something else,32,N,
X107F,.,.Z,XSPECF5.,31,N,F
X107F,LOW,0,XSPECF5.,31,N,LF
X107F,1,1,1: Less than 3 months,31,N,
X107F,2,2,"2: More than 3, but less than 6",31,N,
X107F,3,3,"3: More than 6 months, but less",31,N,
X107F,4,4,4: A year or longer,31,N,
X1080F,.,.Z,XSPECF5.,24,N,F
X1080F,LOW,0,XSPECF5.,24,N,LF
X1080F,1,1,1:  None of the time,24,N,
X1080F,2,2,2:  A little of the time,24,N,
X1080F,3,3,3:  Some of the time,24,N,
X1080F,4,4,4:  Most of the time,24,N,
X1080F,5,5,5:  All of the time,24,N,
X1081F,.,.Z,XSPECF5.,26,N,F
X1081F,LOW,0,XSPECF5.,26,N,LF
X1081F,1,1,1:  Not at all,26,N,
X1081F,2,2,2:  Once,26,N,
X1081F,3,3,3:  A few times (2-3),26,N,
X1081F,4,4,4:  Several times (4-6),26,N,
X1081F,5,5,5:  Many times (7 or more),26,N,
X1081F,6,6,6:  Everyday,26,N,
X1082F,.,.Z,XSPECF5.,14,N,F
X1082F,LOW,0,XSPECF5.,14,N,LF
X1082F,1,1,1:  Not at all,14,N,
X1082F,2,2,2:  Slightly,14,N,
X1082F,3,3,3:  Moderately,14,N,
X1082F,4,4,4:  Greatly,14,N,
X1083F,.,.Z,XSPECF5.,8,N,F
X1083F,LOW,0,XSPECF5.,8,N,LF
X1083F,1,1,1:  Yes,8,N,
X1083F,2,2,2:  No,8,N,
X1084F,.,.Z,XSPECF5.,16,N,F
X1084F,LOW,0,XSPECF5.,16,N,LF
X1084F,1,1,1:  Zero,16,N,
X1084F,2,2,2:  One,16,N,
X1084F,3,3,3:  Two or three,16,N,
X1084F,4,4,4:  Four or more,16,N,
X1085F,.,.Z,XSPECF5.,22,N,F
X1085F,LOW,0,XSPECF5.,22,N,LF
X1085F,1,1,1:  less than 3 months,22,N,
X1085F,2,2,2: 3-6 months,22,N,
X1085F,3,3,3: 7-12 months,22,N,
X1085F,4,4,4: 1-5 years,22,N,
X1085F,5,5,5: 6+ years,22,N,
X1086F,.,.Z,XSPECF5.,18,N,F
X1086F,LOW,0,XSPECF5.,18,N,LF
X1086F,1,1,1: 1 shot,18,N,
X1086F,2,2,2: 2-3 shots,18,N,
X1086F,3,3,3: 4-6 shots,18,N,
X1086F,4,4,4: 7-11 shots,18,N,
X1086F,5,5,5: 2 pints or more,18,N,
X1087F,.,.Z,XSPECF5.,21,N,F
X1087F,LOW,0,XSPECF5.,21,N,LF
X1087F,1,1,1: 1-2 12 oz servings,21,N,
X1087F,2,2,2: 3-5 12 oz servings,21,N,
X1087F,3,3,3: 1-2 six packs,21,N,
X1087F,4,4,4: 2-3 six packs,21,N,
X1087F,5,5,5: 3+ six packs,21,N,
X1088F,.,.Z,XSPECF5.,31,N,F
X1088F,LOW,0,XSPECF5.,31,N,LF
X1088F,1,1,1: 1-2 glasses,31,N,
X1088F,2,2,2: 1/2 carafe,31,N,
X1088F,3,3,3: 1 Bottle,31,N,
X1088F,4,4,4: 2-4 Bottles,31,N,
X1088F,5,5,5: 5 or more bottles of wine or,31,N,
X1089F,.,.Z,XSPECF5.,15,N,F
X1089F,LOW,0,XSPECF5.,15,N,LF
X1089F,1,1,1: 1-2,15,N,
X1089F,2,2,2: 3-5,15,N,
X1089F,3,3,3: 6-10,15,N,
X1089F,4,4,4: More than 10,15,N,
X108F,.,.Z,XSPECF5.,31,N,F
X108F,LOW,0,XSPECF5.,31,N,LF
X108F,1,1,1: Less than 3 months,31,N,
X108F,2,2,"2: More than 3, but less than 6",31,N,
X108F,3,3,"3: More than 6, but less than a",31,N,
X108F,4,4,4: A year or longer,31,N,
X1090F,.,.Z,XSPECF5.,23,N,F
X1090F,LOW,0,XSPECF5.,23,N,LF
X1090F,1,1,1: 10 minutes or less,23,N,
X1090F,2,2,2: More than 10 minutes,23,N,
X1091F,.,.Z,XSPECF5.,22,N,F
X1091F,LOW,0,XSPECF5.,22,N,LF
X1091F,1,1,1: 35 Hrs or more/wk,22,N,
X1091F,2,2,2: Less than 35 hrs/wk,22,N,
X1092F,.,.Z,XSPECF5.,32,N,F
X1092F,LOW,0,XSPECF5.,32,N,LF
X1092F,1,1,1: 6 Months ago or less,32,N,
X1092F,2,2,"2: More than 6 months ago,but le",32,N,
X1092F,3,3,"3: More than 1 year ago,but less",32,N,
X1092F,4,4,"4: More than 2 years ago, but le",32,N,
X1092F,5,5,5: 5 years ago or more,32,N,
X1093F,.,.Z,XSPECF5.,32,N,F
X1093F,LOW,0,XSPECF5.,32,N,LF
