FMTNAME,START,END,LABEL,LENGTH,TYPE,HLO
X3044F_II,12,12,"12: $100,000-$109,999",40,N,SM
X3044F_II,13,13,"13: $110,000-$119,999",40,N,SM
X3044F_II,14,14,"14: $120,000 or more",40,N,SM
X3045F_II,.,.Z,XSPECF_II40.,40,N,MF
X3045F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3045F_II,1,1,1: Less than 1 hour,40,N,M
X3045F_II,2,2,2: 1 but less than 2 hours,40,N,M
X3045F_II,3,3,3: 2-4 hours,40,N,M
X3045F_II,4,4,4: More than 4 hours,40,N,M
X3046F_II,.,.Z,XSPECF_II40.,40,N,MF
X3046F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3046F_II,1,1,1: Less than 3 months,40,N,M
X3046F_II,2,2,2: 3 to less than 6 months,40,N,M
X3046F_II,3,3,3: 6 to less than 12 months,40,N,M
X3046F_II,4,4,4: 1 years to less than 5 years,40,N,M
X3046F_II,5,5,5: 5 years or more,40,N,M
X3047F_II,.,.Z,XSPECF_II40.,40,N,MF
X3047F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3047F_II,1,1,1: Less than 3 months,40,N,M
X3047F_II,2,2,"2: More than 3, but less than 6",40,N,M
X3047F_II,3,3,"3: More than 6 months, but less",40,N,M
X3047F_II,4,4,4: A year or longer,40,N,M
X3048F_II,.,.Z,XSPECF_II40.,40,N,MF
X3048F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3048F_II,1,1,1: Less than 3 months,40,N,M
X3048F_II,2,2,"2: More than 3, but less than 6",40,N,M
X3048F_II,3,3,"3: More than 6, but less than a",40,N,M
X3048F_II,4,4,4: A year or longer,40,N,M
X3049F_II,.,.Z,XSPECF_II40.,40,N,MF
X3049F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3049F_II,1,1,1: Less than 8th grade,40,N,M
X3049F_II,2,2,2: 8th grade,40,N,M
X3049F_II,3,3,3: 9th through 11th grade,40,N,M
X3049F_II,4,4,4: High school diploma/GED,40,N,M
X3049F_II,5,5,5: Technical training,40,N,M
X3049F_II,6,6,6: Associate degree,40,N,M
X3049F_II,7,7,7: Bachelors degree,40,N,M
X3049F_II,8,8,8: Master degree,40,N,M
X3049F_II,9,9,"9: Doctorate degree (e.g. MD, Ph",40,N,M
X3050F_II,.,.Z,XSPECF_II40.,40,N,MF
X3050F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3050F_II,1,1,1: Less than half the time,40,N,M
X3050F_II,2,2,2: Half the time or more,40,N,M
X3051F_II,.,.Z,XSPECF_II40.,40,N,MF
X3051F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3051F_II,1,1,1: Less than once per month,40,N,M
X3051F_II,2,2,2: One or more times per month,40,N,M
X3051F_II,3,3,3: One or more times per week,40,N,M
X3051F_II,4,4,4: Everyday,40,N,M
X3052F_II,.,.Z,XSPECF_II40.,40,N,MF
X3052F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3052F_II,1,1,1: Light Clothing,40,N,M
X3052F_II,2,2,2: Undergarments,40,N,M
X3053F_II,.,.Z,XSPECF_II40.,40,N,MF
X3053F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3053F_II,1,1,1: Light clothing,40,N,M
X3053F_II,2,2,2: Undergarments,40,N,M
X3054F_II,.,.Z,XSPECF_II40.,40,N,MF
X3054F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3054F_II,1,1,1: MALE,40,N,M
X3054F_II,2,2,2: FEMALE,40,N,M
X3055F_II,.,.Z,XSPECF_II40.,40,N,MF
X3055F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3055F_II,1,1,1: MONTHS,40,N,M
X3055F_II,2,2,2: YEARS,40,N,M
X3056F_II,.,.Z,XSPECF_II40.,40,N,MF
X3056F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3056F_II,1,1,1: Mainly sitting with slight ar,40,N,M
X3056F_II,2,2,2: Sitting or standing with some,40,N,M
X3056F_II,3,3,"3: Walking, with some handling o",40,N,M
X3056F_II,4,4,4: Walking and heavy manual work,40,N,M
X3057F_II,.,.Z,XSPECF_II40.,40,N,MF
X3057F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3057F_II,1,1,1: Mainly sitting,40,N,M
X3057F_II,2,2,2: Sitting/standing,40,N,M
X3057F_II,3,3,3: Walking < 50lb,40,N,M
X3057F_II,4,4,4: Walking > 50lb,40,N,M
X3058F_II,.,.Z,XSPECF_II40.,40,N,MF
X3058F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3058F_II,1,1,1: Male,40,N,M
X3058F_II,2,2,2: Female,40,N,M
X3059F_II,.,.Z,XSPECF_II40.,40,N,MF
X3059F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3059F_II,1,1,1: Married,40,N,M
X3059F_II,2,2,2: Living with a partner,40,N,M
X3059F_II,3,3,3: Divorced/separated,40,N,M
X3059F_II,4,4,4: Widowed,40,N,M
X3059F_II,5,5,"5: Single, never married",40,N,M
X3059F_II,99,99,99: OTHER,40,N,M
X3060F_II,.,.Z,XSPECF_II40.,40,N,MF
X3060F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3060F_II,1,1,"1: Mexican, Mexican American or",40,N,M
X3060F_II,2,2,2: Puerto Rican,40,N,M
X3060F_II,3,3,3: Cuban,40,N,M
X3060F_II,99,99,99: Other Hispanic/Latino,40,N,M
X3061F_II,.,.Z,XSPECF_II40.,40,N,MF
X3061F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3061F_II,1,1,1: Months,40,N,M
X3061F_II,2,2,2: Years,40,N,M
X3062F_II,.,.Z,XSPECF_II40.,40,N,MF
X3062F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3062F_II,1,1,1: Never,40,N,M
X3062F_II,2,2,2: Rarely,40,N,M
X3062F_II,3,3,3: A few times,40,N,M
X3062F_II,4,4,4: Fairly often,40,N,M
X3062F_II,5,5,5: Usually,40,N,M
X3062F_II,6,6,6: Almost always,40,N,M
X3063F_II,.,.Z,XSPECF_II40.,40,N,MF
X3063F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3063F_II,1,1,1: Never,40,N,M
X3063F_II,2,2,2: Seldom,40,N,M
X3063F_II,3,3,3: Occasionally,40,N,M
X3063F_II,4,4,4: Often,40,N,M
X3064F_II,.,.Z,XSPECF_II40.,40,N,MF
X3064F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3064F_II,1,1,1: No ED/Not Impotent,40,N,M
X3064F_II,2,2,2: Minimal ED/Minimal Impotent,40,N,M
X3064F_II,3,3,3: Moderate ED/Moderate Impotent,40,N,M
X3064F_II,4,4,4: Complete ED/Complete Impotent,40,N,M
X3065F_II,.,.Z,XSPECF_II40.,40,N,MF
X3065F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3065F_II,1,1,1: No ED/Not impotent: always ab,40,N,M
X3065F_II,2,2,2: Minimal ED/Minimally impotent,40,N,M
X3065F_II,3,3,3: Moderate ED/Moderately impote,40,N,M
X3065F_II,4,4,4: Complete ED/Completely impote,40,N,M
X3066F_II,.,.Z,XSPECF_II40.,40,N,SMF
X3066F_II,LOW,0,XSPECF_II40.,40,N,SMLF
X3066F_II,0,0,0: Has pain,40,N,SM
X3066F_II,1,1,1: No Pain,40,N,SM
X3067F_II,.,.Z,XSPECF_II40.,40,N,MF
X3067F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3067F_II,1,1,1: No Problem,40,N,M
X3067F_II,2,2,2: Very small problem,40,N,M
X3067F_II,3,3,3: Small problem,40,N,M
X3067F_II,4,4,4: Medium problem,40,N,M
X3067F_II,5,5,5: Big problem,40,N,M
X3068F_II,.,.Z,XSPECF_II40.,40,N,MF
X3068F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3068F_II,1,1,1: No injuries,40,N,M
X3068F_II,2,2,2: Minor injuries,40,N,M
X3068F_II,3,3,3: Serious physical injuries,40,N,M
X3069F_II,.,.Z,XSPECF_II40.,40,N,MF
X3069F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3069F_II,1,1,1: No problem,40,N,M
X3069F_II,2,2,2: Very small problem,40,N,M
X3069F_II,3,3,3: Small problem,40,N,M
X3069F_II,4,4,4: Medium problem,40,N,M
X3069F_II,5,5,5: Big problem,40,N,M
X3070F_II,.,.Z,XSPECF_II40.,40,N,MF
X3070F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3070F_II,1,1,1: No problem,40,N,M
X3070F_II,2,2,2: Very small problem,40,N,M
X3070F_II,3,3,3: Small problem,40,N,M
X3070F_II,4,4,4: Medium problem,40,N,M
X3070F_II,5,5,5: Big problem,40,N,M
X3070F_II,6,6,6: No sexual activity,40,N,M
X3071F_II,.,.Z,XSPECF_II40.,40,N,MF
X3071F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3071F_II,1,1,1: No problem,40,N,M
X3071F_II,2,2,2: Very small,40,N,M
X3071F_II,3,3,3: Small,40,N,M
X3071F_II,4,4,4: Medium,40,N,M
X3071F_II,5,5,5: Big,40,N,M
X3072F_II,.,.Z,XSPECF_II40.,40,N,MF
X3072F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3072F_II,1,1,1: No sexual activity,40,N,M
X3072F_II,2,2,2: Almost always or always,40,N,M
X3072F_II,3,3,3: Most times(more than half the,40,N,M
X3072F_II,4,4,4: Sometimes(about half time,40,N,M
X3072F_II,5,5,5: A few times(less than half th,40,N,M
X3072F_II,6,6,6: Almost never or never,40,N,M
X3073F_II,.,.Z,XSPECF_II40.,40,N,MF
X3073F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3073F_II,1,1,1: None of the time,40,N,M
X3073F_II,2,2,2: A little of the time,40,N,M
X3073F_II,3,3,3: Some of the time,40,N,M
X3073F_II,4,4,4: A good bit of the time,40,N,M
X3073F_II,5,5,5: Most of the time,40,N,M
X3073F_II,6,6,6: All of the time,40,N,M
X3074F_II,.,.Z,XSPECF_II40.,40,N,MF
X3074F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3074F_II,1,1,1: None of the time,40,N,M
X3074F_II,2,2,2: A little of the time,40,N,M
X3074F_II,3,3,3: Some of the time,40,N,M
X3074F_II,4,4,4: Most of the time,40,N,M
X3074F_II,5,5,5: All of the time,40,N,M
X3075F_II,.,.Z,XSPECF_II40.,40,N,MF
X3075F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3075F_II,1,1,1: None(no protection),40,N,M
X3075F_II,2,2,"2: Tissue, toilet paper, or pape",40,N,M
X3075F_II,3,3,3: Minipad or pantiliner,40,N,M
X3075F_II,4,4,4: Menstrual pad,40,N,M
X3075F_II,5,5,"5: Incontinence pad (Poise, Sere",40,N,M
X3075F_II,6,6,"6: Incontinence diaper (Attends,",40,N,M
X3075F_II,7,7,7: Something else,40,N,M
X3076F_II,.,.Z,XSPECF_II40.,40,N,MF
X3076F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3076F_II,1,1,1: None,40,N,M
X3076F_II,2,2,2: Mild,40,N,M
X3076F_II,3,3,3: Moderate,40,N,M
X3076F_II,4,4,4: Severe,40,N,M
X3076F_II,5,5,5: Extremely Severe,40,N,M
X3077F_II,.,.Z,XSPECF_II40.,40,N,MF
X3077F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3077F_II,1,1,1: None,40,N,M
X3077F_II,2,2,2: Only a little,40,N,M
X3077F_II,3,3,3: Some,40,N,M
X3077F_II,4,4,4: A lot,40,N,M
X3078F_II,.,.Z,XSPECF_II40.,40,N,MF
X3078F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3078F_II,1,1,1: Not at all,40,N,M
X3078F_II,2,2,2: Once,40,N,M
X3078F_II,3,3,3: A few times (2-3),40,N,M
X3078F_II,4,4,4: Several times (4-6),40,N,M
X3078F_II,5,5,5: Many times (7 or more) but no,40,N,M
X3078F_II,6,6,6: Everyday,40,N,M
X3079F_II,.,.Z,XSPECF_II40.,40,N,MF
X3079F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3079F_II,1,1,1: Not at all,40,N,M
X3079F_II,2,2,2: Slightly,40,N,M
X3079F_II,3,3,3: Moderately,40,N,M
X3079F_II,4,4,4: Greatly,40,N,M
X3080F_II,.,.Z,XSPECF_II40.,40,N,MF
X3080F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3080F_II,1,1,1: Not at all,40,N,M
X3080F_II,2,2,2: Slightly,40,N,M
X3080F_II,3,3,3: Moderatley,40,N,M
X3080F_II,4,4,4: Quite a bit,40,N,M
X3080F_II,5,5,5: Extremely,40,N,M
X3081F_II,.,.Z,XSPECF_II40.,40,N,MF
X3081F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3081F_II,1,1,1: Not at all,40,N,M
X3081F_II,2,2,2: Slight,40,N,M
X3081F_II,3,3,3: Moderately,40,N,M
X3081F_II,4,4,4: Greatly,40,N,M
X3082F_II,.,.Z,XSPECF_II40.,40,N,MF
X3082F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3082F_II,1,1,1: Not at all,40,N,M
X3082F_II,2,2,2: Some,40,N,M
X3082F_II,3,3,3: A Lot,40,N,M
X3083F_II,.,.Z,XSPECF_II40.,40,N,MF
X3083F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3083F_II,1,1,1: Not at all,40,N,M
X3083F_II,2,2,2: Some,40,N,M
X3083F_II,3,3,3: A lot,40,N,M
X3084F_II,.,.Z,XSPECF_II40.,40,N,MF
X3084F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3084F_II,1,1,1: Not impotent,40,N,M
X3084F_II,2,2,2: Minimally impotent,40,N,M
X3084F_II,3,3,3: Moderately impotent,40,N,M
X3084F_II,4,4,4: Completely impotent,40,N,M
X3085F_II,.,.Z,XSPECF_II40.,40,N,MF
X3085F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3085F_II,1,1,1: Not problem,40,N,M
X3085F_II,2,2,2: Very Small Problem,40,N,M
X3085F_II,3,3,3: Small Problem,40,N,M
X3085F_II,4,4,4: Medium problem,40,N,M
X3085F_II,5,5,5: Big Problem,40,N,M
X3086F_II,.,.Z,XSPECF_II40.,40,N,MF
X3086F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3086F_II,1,1,1: No,40,N,M
X3086F_II,2,2,"2: Yes, only with flare-ups of m",40,N,M
X3086F_II,3,3,"3: Yes, I take medications regul",40,N,M
X3087F_II,.,.Z,XSPECF_II40.,40,N,MF
X3087F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3087F_II,1,1,1: No,40,N,M
X3087F_II,2,2,2: Yes,40,N,M
X3087F_II,3,3,3: Not Sure,40,N,M
X3088F_II,.,.Z,XSPECF_II40.,40,N,MF
X3088F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3088F_II,1,1,1: One,40,N,M
X3088F_II,2,2,2: Two,40,N,M
X3089F_II,.,.Z,XSPECF_II40.,40,N,SMF
X3089F_II,LOW,0,XSPECF_II40.,40,N,SMLF
X3089F_II,-8,-8,-8: Don't Know,40,N,SM
X3089F_II,1,1,1: One,40,N,SM
X3089F_II,2,2,2: Two,40,N,SM
X3090F_II,.,.Z,XSPECF_II40.,40,N,MF
X3090F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3090F_II,1,1,1: Pediatric,40,N,M
X3090F_II,2,2,2: Adult,40,N,M
X3090F_II,3,3,3: Large adult,40,N,M
X3090F_II,4,4,4: Thigh,40,N,M
X3091F_II,.,.Z,XSPECF_II40.,40,N,MF
X3091F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3091F_II,1,1,1: Primary,40,N,M
X3091F_II,2,2,2: Re-appointed primary,40,N,M
X3092F_II,.,.Z,XSPECF_II40.,40,N,MF
X3092F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3092F_II,1,1,1: Scheduled,40,N,M
X3092F_II,2,2,2: On the spot,40,N,M
X3093F_II,.,.Z,XSPECF_II40.,40,N,MF
X3093F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3093F_II,1,1,1: Sitting,40,N,M
X3093F_II,2,2,2: Lying down,40,N,M
X3094F_II,.,.Z,XSPECF_II40.,40,N,SMF
X3094F_II,LOW,0,XSPECF_II40.,40,N,SMLF
X3094F_II,-8,-8,-8: DK,40,N,SM
X3094F_II,1,1,1: Slightly louder than breathin,40,N,SM
X3094F_II,2,2,2: As loud as talking,40,N,SM
X3094F_II,3,3,3: Louder than talking,40,N,SM
X3094F_II,4,4,"4: Very loud, can be heard in ne",40,N,SM
X3095F_II,.,.Z,XSPECF_II40.,40,N,MF
X3095F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3095F_II,1,1,1: Sought and received,40,N,M
X3095F_II,2,2,"2: Sought, but did not receive",40,N,M
X3096F_II,.,.Z,XSPECF_II40.,40,N,MF
X3096F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3096F_II,1,1,1: Stongly disagree,40,N,M
X3096F_II,2,2,2: Moderately disagree,40,N,M
X3096F_II,3,3,3: Slightly disagree,40,N,M
X3096F_II,4,4,4: Slightly agree,40,N,M
X3096F_II,5,5,5: Moderately agree,40,N,M
X3096F_II,6,6,6: Strongly agree,40,N,M
X3097F_II,.,.Z,XSPECF_II40.,40,N,MF
X3097F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3097F_II,1,1,1: Stop,40,N,M
X3097F_II,2,2,2: Slow down,40,N,M
X3097F_II,3,3,3: Continue at the same pace,40,N,M
X3098F_II,.,.Z,XSPECF_II40.,40,N,MF
X3098F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3098F_II,1,1,1: Stop,40,N,M
X3098F_II,2,2,2: Slow down,40,N,M
X3098F_II,3,3,3: Or continue at the same pace,40,N,M
X3099F_II,.,.Z,XSPECF_II40.,40,N,MF
X3099F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3099F_II,1,1,1: Subject's Death,40,N,M
X3099F_II,2,2,2: Subject's Decision To Withdra,40,N,M
X3099F_II,3,3,3: NERI Decision To Deactivate S,40,N,M
X3099F_II,4,4,4: Family Refuses Access,40,N,M
X3100F_II,.,.Z,XSPECF_II40.,40,N,MF
X3100F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3100F_II,1,1,1: Temporarily unavailable,40,N,M
X3100F_II,2,2,2: Unavailable for 3 months or m,40,N,M
X3100F_II,3,3,3: No longer a resident of this,40,N,M
X3101F_II,.,.Z,XSPECF_II40.,40,N,MF
X3101F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3101F_II,1,1,1: Temporarily unavailable,40,N,M
X3101F_II,2,2,2: Unavailable for 3 months or m,40,N,M
X3101F_II,3,3,3: No longer a resident of this,40,N,M
X3101F_II,99,99,99: Other,40,N,M
X3102F_II,.,.Z,XSPECF_II40.,40,N,MF
X3102F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3102F_II,1,1,1: Today (After midnight last ni,40,N,M
X3102F_II,2,2,2: Yesterday (Before midnight la,40,N,M
X3102F_II,3,3,3: The day before yesterday,40,N,M
X3103F_II,.,.Z,XSPECF_II40.,40,N,MF
X3103F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3103F_II,1,1,1: Today,40,N,M
X3103F_II,2,2,2: Yesterday,40,N,M
X3103F_II,3,3,3: The day before yesterday,40,N,M
X3104F_II,.,.Z,XSPECF_II40.,40,N,MF
X3104F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3104F_II,1,1,1: Vaginal,40,N,M
X3104F_II,2,2,2: C-section,40,N,M
X3104F_II,3,3,3: Both,40,N,M
X3105F_II,.,.Z,XSPECF_II40.,40,N,MF
X3105F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3105F_II,1,1,1: Very High Confidence,40,N,M
X3105F_II,2,2,2: High Confidence,40,N,M
X3105F_II,3,3,3: Moderate Confidence,40,N,M
X3105F_II,4,4,4: Low Confidence,40,N,M
X3105F_II,5,5,5: Very Low Confidence or no con,40,N,M
X3105F_II,6,6,6: No sexual activity,40,N,M
X3106F_II,.,.Z,XSPECF_II40.,40,N,MF
X3106F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3106F_II,1,1,1: Very High Confidence,40,N,M
X3106F_II,2,2,2: High Confidence,40,N,M
X3106F_II,3,3,3: Moderate Confidence,40,N,M
X3106F_II,4,4,4: Low Confidence,40,N,M
X3106F_II,5,5,5: Very Low or No Confidence,40,N,M
X3107F_II,.,.Z,XSPECF_II40.,40,N,MF
X3107F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3107F_II,1,1,1: Very High Confidence,40,N,M
X3107F_II,2,2,2: High Confidence,40,N,M
X3107F_II,3,3,3: Moderate Confidence,40,N,M
X3107F_II,4,4,4: Low Confidence,40,N,M
X3107F_II,5,5,5: Very Low or no confidence,40,N,M
X3107F_II,6,6,6: No sexual activity,40,N,M
X3108F_II,.,.Z,XSPECF_II40.,40,N,MF
X3108F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3108F_II,1,1,1: Very High,40,N,M
X3108F_II,2,2,2: High,40,N,M
X3108F_II,3,3,3: Moderate,40,N,M
X3108F_II,4,4,4: Low,40,N,M
X3108F_II,5,5,5: Very Low or none at all,40,N,M
X3109F_II,.,.Z,XSPECF_II40.,40,N,MF
X3109F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3109F_II,1,1,1: Very High,40,N,M
X3109F_II,2,2,2: High,40,N,M
X3109F_II,3,3,3: Moderate,40,N,M
X3109F_II,4,4,4: Low,40,N,M
X3109F_II,5,5,5: Very low or None at All,40,N,M
X3109F_II,6,6,6: Did not attempt vaginal penet,40,N,M
X3109F_II,7,7,7: Did not attempt vaginal penet,40,N,M
X3109F_II,8,8,8: No sexual activity,40,N,M
X3110F_II,.,.Z,XSPECF_II40.,40,N,MF
X3110F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3110F_II,1,1,1: Very High,40,N,M
X3110F_II,2,2,2: Most times(more than half the,40,N,M
X3110F_II,3,3,3: Sometimes(about half the time,40,N,M
X3110F_II,4,4,4: A few times(less than half th,40,N,M
X3110F_II,6,6,6: Did not attempt vaginal penet,40,N,M
X3110F_II,7,7,7: Did not attempt vaginal penet,40,N,M
X3111F_II,.,.Z,XSPECF_II40.,40,N,MF
X3111F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3111F_II,1,1,1: Very Low,40,N,M
X3111F_II,2,2,2: Low,40,N,M
X3111F_II,3,3,3: Moderate,40,N,M
X3111F_II,4,4,4: High,40,N,M
X3111F_II,5,5,5: Very Low,40,N,M
X3112F_II,.,.Z,XSPECF_II40.,40,N,MF
X3112F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3112F_II,1,1,1: Very Satisfied,40,N,M
X3112F_II,2,2,2: Moderately Satisfied,40,N,M
X3112F_II,3,3,3: About equally satisfied and d,40,N,M
X3112F_II,4,4,4: Moderately Dissatisfied,40,N,M
X3112F_II,5,5,5: Very Dissatisfied,40,N,M
X3113F_II,.,.Z,XSPECF_II40.,40,N,MF
X3113F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3113F_II,1,1,1: Very Satisfied,40,N,M
X3113F_II,2,2,2: Moderately Satisfied,40,N,M
X3113F_II,3,3,3: About equally satisfied and d,40,N,M
X3113F_II,4,4,4: Moderately Dissatisfied,40,N,M
X3113F_II,5,5,5: Very Dissatisfied,40,N,M
X3113F_II,6,6,6: No sexual activity,40,N,M
X3114F_II,.,.Z,XSPECF_II40.,40,N,MF
X3114F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3114F_II,1,1,1: Very Satisfied,40,N,M
X3114F_II,2,2,2: Moderately Satisfied,40,N,M
X3114F_II,3,3,3: About equally satisfied and d,40,N,M
X3114F_II,4,4,4: Moderately Dissatisfied,40,N,M
X3114F_II,5,5,5: Very Dissatisfied,40,N,M
X3114F_II,6,6,6: No sexual activity with a par,40,N,M
X3115F_II,.,.Z,XSPECF_II40.,40,N,MF
X3115F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3115F_II,1,1,1: Very Satisfied,40,N,M
X3115F_II,2,2,2: Moderately Satisfied,40,N,M
X3115F_II,3,3,3: About equally satisfied and d,40,N,M
X3115F_II,4,4,4: Moderately dissatisfied,40,N,M
X3115F_II,5,5,5: Very dissatisfied,40,N,M
X3116F_II,.,.Z,XSPECF_II40.,40,N,MF
X3116F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3116F_II,1,1,1: Very Satisfied,40,N,M
X3116F_II,2,2,2: Moderately Satisfied,40,N,M
X3116F_II,3,3,3: About equally satisfied and d,40,N,M
X3116F_II,4,4,4: Moderately dissatisfied,40,N,M
X3116F_II,5,5,5: Very dissatisfied,40,N,M
X3116F_II,6,6,6: No sexual activity with a par,40,N,M
X3117F_II,.,.Z,XSPECF_II40.,40,N,MF
X3117F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3117F_II,1,1,1: Very high confidence,40,N,M
X3117F_II,2,2,2: High confidence,40,N,M
X3117F_II,3,3,3: Moderate confidence,40,N,M
X3117F_II,4,4,4: Low confidence,40,N,M
X3117F_II,5,5,5: Very low or no confidence,40,N,M
X3118F_II,.,.Z,XSPECF_II40.,40,N,MF
X3118F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3118F_II,1,1,1: Very high,40,N,M
X3118F_II,2,2,2: High,40,N,M
X3118F_II,3,3,3: Moderate,40,N,M
X3118F_II,4,4,4: Low,40,N,M
X3118F_II,5,5,5: Very low or none at all,40,N,M
X3119F_II,.,.Z,XSPECF_II40.,40,N,MF
X3119F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3119F_II,1,1,1: Very low,40,N,M
X3119F_II,2,2,2: Low,40,N,M
X3119F_II,3,3,3: Moderate,40,N,M
X3119F_II,4,4,4: High,40,N,M
X3119F_II,5,5,5: Very High,40,N,M
X3120F_II,.,.Z,XSPECF_II40.,40,N,MF
X3120F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3120F_II,1,1,1: Very low,40,N,M
X3120F_II,2,2,2: Low,40,N,M
X3120F_II,3,3,3: Moderate,40,N,M
X3120F_II,4,4,4: High,40,N,M
X3120F_II,5,5,5: Very high,40,N,M
X3121F_II,.,.Z,XSPECF_II40.,40,N,MF
X3121F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3121F_II,1,1,1: Very satisfied,40,N,M
X3121F_II,2,2,2:  Moderately satisfied,40,N,M
X3121F_II,3,3,3: About equally satisfied and d,40,N,M
X3121F_II,4,4,4: Moderately dissatisfied,40,N,M
X3121F_II,5,5,5: Very dissatisfied,40,N,M
X3122F_II,.,.Z,XSPECF_II40.,40,N,MF
X3122F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3122F_II,1,1,1: Very satisfied,40,N,M
X3122F_II,2,2,2: Moderately satisfied,40,N,M
X3122F_II,3,3,3: About equally satisfied and d,40,N,M
X3122F_II,4,4,4: Moderately dissatisfied,40,N,M
X3122F_II,5,5,5: Very dissatisfied,40,N,M
X3122F_II,6,6,6: No sexual activity with a par,40,N,M
X3123F_II,.,.Z,XSPECF_II40.,40,N,MF
X3123F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3123F_II,1,1,1: Weeks,40,N,M
X3123F_II,2,2,2: Months,40,N,M
X3124F_II,.,.Z,XSPECF_II40.,40,N,MF
X3124F_II,LOW,0,XSPECF_II40.,40,N,MLF
X3124F_II,1,1,1: Working for pay,40,N,M
X3124F_II,2,2,2: Unemployed and looking for wo,40,N,M
X3124F_II,3,3,3: Temporarily laid off; On sick,40,N,M
X3124F_II,4,4,4: Disabled,40,N,M
X3124F_II,5,5,5: Retired,40,N,M
X3124F_II,6,6,6: Homemaker,40,N,M
X3124F_II,7,7,7: Full-Time Student,40,N,M
